"","16_12_09","06_16_13_1","06_16_13_2","06_16_13_3","06_16_13_4","06_16_13_5","06_16_13_6","06_16_13_7","07_17_14_1","07_17_14_2","07_17_14_3","08_20_16_1","08_20_16_2","08_22_18","09_31_20_1","09_31_20_2","09_31_20_3","09_31_20_4","09_31_20_5","10_32_19_1","10_32_19_2","10_32_19_3","10_32_19_4","10_32_19_5","10_32_19_6","10_32_19_7","10_32_19_8","11_19_15_1","11_19_15_2","11_19_15_3","11_19_15_4","11_19_15_5","11_19_15_6","11_19_15_7","11_19_15_8","11_19_15_9","11_19_15_10","11_19_15_11","work_sector","domain","funding_agency","region","survey_label","dim_1","dim_2","contrib","sl_10_32_19_2","sl_10_32_19_3","sl_11_19_15_7"
"11231","1","1","2","2","1","1","2","2","2","3","3","3","2","4","1","1","1","2","3","1","1","2","1","3","1","1","1","1","1",NA,"1",NA,"1","2","2","2",NA,"2","2","Physical science","Federal/national government","USACanada","S3",-1.1517796886028,-1.00152660715387,0.012467066369399,"S3_1","S3_2","S3_2"
"11251","1","2","2","2","2","2","2","2","2","3","3","4","4","5","2","2","3","2","3","1","2","3","4","1","3","3","3","2","1","1","1","2","2","2","2","2","2","2","1","Physical science","Federal/national government","USACanada","S3",-1.67048340905226,0.4616951703748,0.0160740933396854,"S3_2","S3_3","S3_2"
"1126","1","2","2","1","1","2","2","2","2","3","4","2","2","3","1","2","1","1","1","2","2","4","2","2","2","1","2","2","1","1","1",NA,"1","1","1",NA,"1",NA,"1","Physical science","Federal/national government","USACanada","S3",1.42668670275921,-1.02952372634459,0.0165646991299461,"S3_2","S3_4","S3_1"
"11271","1","1","2","2","1","2","2","2","2","3","4","4","2","3","2","4","3","2","2","2","2","3","2","3","2","2","2","2","1","1",NA,"2","1","2","2","2","2","2","1","Physical science","Federal/national government","USACanada","S3",-0.491786561154517,-1.44430143567297,0.0124574800799,"S3_2","S3_3","S3_2"
"1128","1","2","1","2","1","2","1","1","2","3","3","4","4","2","1","2","1","1","2","1","1","1","1","4","1","1","2","2","1","1","2","2","2","2","2","2","2","2","1","Natural science","Federal/national government","USACanada","S3",-3.38940775567211,-1.4923414587453,0.0733963311132835,"S3_1","S3_1","S3_2"
"11291","1","2","1","2","2","2","1","2","2","3","2","4","4","4","2","2","3","3","2","2","2","4","2","2","2","2","2",NA,"1",NA,"1","1",NA,NA,"2","2","1","2","1","Physical science","Federal/national government","USACanada","S3",1.08970572893512,-1.33624685889357,0.0159100011318572,"S3_2","S3_4","S3_NA"
"11301","1","2","2","2","2","2","2","2","2","3","5","2","2","5","1","1","2","2","2","1","1","1","5","1","1","2","1","2","1","1","1","2","2","2","2","2","2","2","1","Natural science","Federal/national government","USACanada","S3",-4.48059450152017,0.40279222453189,0.108302913460161,"S3_1","S3_1","S3_2"
"11311","1","2","2","2","2","2","2","2","2","3","5","4","4","5","1","1","1","1","1","1","1","4","1","5","1","1","1",NA,"1","1","1","1","1","1","1","1",NA,"1","1","Physical science","Federal/national government","USACanada","S3",0.0185547748517194,-1.31623232778125,0.00927309315213809,"S3_1","S3_4","S3_1"
"11321","1","1","2","2","2","2","2","2","2","3","2","4","2","2","2","2","5","5","5","5","5","5","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","Physical science","Federal/national government","USACanada","S3",3.01191064685475,5.28227455593224,0.197865470729512,"S3_5","S3_5","S3_1"
"11331","1","2","1","2","2","1","2","1","2","3","4","2","2","5","1","2","1","1","1","1","1","1","4","4","1","1","1",NA,"1","1","1","2","1","1","1","2","2","1","2","Natural science","Federal/national government","USACanada","S3",-1.91250296485162,-1.51275420257072,0.0318203467957748,"S3_1","S3_1","S3_1"
"11341","2","2","2","2","2","2","2","1","2","3","3","2","3","4","2","3","1","1","1","2","2","5","2","2","3","1","5","1","1","1","1","1","1","1","1","1","1","1","2","Physical science","Federal/national government","USACanada","S3",4.22491734346413,1.60559273301123,0.109319082559227,"S3_2","S3_5","S3_1"
"11351","1","2","2","2","1","2","2","2","2","3","4","3","3","5","3","4","1","2","2","1","2","2","4","3","2","1","1",NA,"1","1","1","2","2","2","2",NA,"1",NA,"1","Physical science","Federal/national government","USACanada","S3",0.0140491591905453,-1.30938064680248,0.00917603477954551,"S3_2","S3_2","S3_2"
"11361","1","1","1","1","2","1","1","1","2","3","5","2","2","4","2","1","1","1","1","1","2","5","1","3","2","1","1",NA,"1","1","1","2","2",NA,"2","1","2","1","2","Natural science","Federal/national government","USACanada","S3",0.145634601367797,-2.00393647254298,0.0216037344939108,"S3_2","S3_5","S3_NA"
"11371","1","1","1","1","1","2","2","2","2","3","4","4","4","5","2","2","1","3","2","2","1","2","3","2","1","1","1","2","1","1","2","2","2","2","2","2","2","2","1","Physical science","Federal/national government","USACanada","S3",-3.11696729604991,-2.23893148405126,0.0788180747122119,"S3_1","S3_2","S3_2"
"11381","2","2","2","2","2","2","2","2","2","3","4","2","2","2","2","4","1","2","3","1","1","2","3","1","1","1","2","1","1","1","1","2","1","1","1","2","1","2","1","Physical science","Federal/national government","USACanada","S3",-0.359717191493474,0.522710743022099,0.00215462541462498,"S3_1","S3_2","S3_1"
"11391","1","2","2","2","2","2","2","2","2","3","4","4","4","4","2","3","2","2","2","1","1","3","3","3","1","2","2",NA,"1","1","1","2","2","2","2","2",NA,"2","2","Physical science","Federal/national government","USACanada","S3",-1.51442990941846,-1.38443813785626,0.0225305884146933,"S3_1","S3_3","S3_2"
"11401","2","1","1","1","1","2","1","2","3","3","3","4","4","5","4","5","1","3","2","4","5","5","4","2","4","2","3","1","1","1","1","1","1","1","1","1",NA,"1","1","Physical science","Federal/national government","EuroRussia","S3",4.76378863710824,1.08141636955647,0.127702933682604,"S3_5","S3_5","S3_1"
"11431","1","2","2","2","1","2","2","2","3","3","2","3","3","2","3","2","2","3","2","2","3","3","2","2","2","2","3","2","1","1","1",NA,NA,"2",NA,"1","1","1","2","Natural science","Federal/national government","EuroRussia","S3",2.46038397281686,0.352254584610384,0.0330591039208416,"S3_3","S3_3","S3_2"
"11441","2","2","2","2","2","1","2","2","3","3","3","2","3","5","1","1","2","2","2","1","2","2","3","1","1","1","2","1","1",NA,NA,NA,NA,"1","1","1","1","1","1","Physical science","State/regional government","EuroRussia","S3",1.27825870055348,-0.513867188573472,0.0101571186450473,"S3_2","S3_2","S3_1"
"11451","2","2","2","2","2","2","2","2","3","3","3","4","4","5","2","3","2","2","2","3","5","5","2","4","4","1","3","1","1","1","1","1","1","1","1","1","1","1","1","Physical science","Federal/national government","EuroRussia","S3",4.9316803882997,1.22795980196896,0.138225067592242,"S3_5","S3_5","S3_1"
"1146","2","1","2","2","2","2","2","2","3","3","4","4","4","1","1","2","3","2","2","1","1","1","4","2","2","1","1","2","1","1","1","2","2","1",NA,NA,NA,NA,"1","Physical science","Local government","EuroRussia","S3",-1.55973717674038,-0.974473510517361,0.0181007032826835,"S3_1","S3_1","S3_1"
"11471","2","2","2","2","1","1","2","2","3","3","5","4","4","5","2","2","2","2","2","1","1","2","2","2","2","1","1",NA,"1","1","1",NA,NA,NA,"1","1","1","1","1","Physical science","State/regional government","EuroRussia","S3",1.32161082062467,-2.7788565805113,0.0506714735819073,"S3_1","S3_2","S3_NA"
"11501","2","2","2","2","1","2","2","2","3","3","4","4","4","4","4","5","2","4","3","1","1","2","2","2","2","1","3",NA,"1","1","2","2","2","2","2",NA,"2","1","1","Physical science","Other","EuroRussia","S3",-0.518055000974394,-0.353893116107938,0.00210645330297825,"S3_1","S3_2","S3_2"
"11511","2","1","2","2","2","1","2","2","3","3","5","3","3","3","2","3","1","1","1","2","1","2","1","4","1","1","2","2","1","1","2","1","2","1","1","1","2","2","1","Physical science","Federal/national government","AustraliaNZ","S3",-0.16352584099954,-1.09615773900054,0.00657322582276863,"S3_1","S3_2","S3_1"
"1152","3","1","2","2","1","2","1","2","3","3","4","3","3","4","2","3","2","2","2","1","1","5","2","3","2","1","3","2","1","1","1","2",NA,"2",NA,"2",NA,"1","1","Physical science","Other","EuroRussia","S3",1.47472398595816,-1.51234891572963,0.0238783199708651,"S3_1","S3_5","S3_2"
"11531","2","1","2","1","1","1","2","2","3","3","3","2","2","5","5","5","1","2","2","1","1","1","4","5","1","2","2","2","1","1","2","2","2","2","2","2","2","2","1","Physical science","Federal/national government","EuroRussia","S3",-3.09496630758364,0.0968133488404817,0.0513109220587271,"S3_1","S3_1","S3_2"
"11541","3","1","2","2","2","2","2","2","3","3","2","2","2","1","1","2","1","1","1","1","1","1","3","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","Physical science","Federal/national government","USACanada","S3",-3.9272981734299,1.37099088082033,0.0925980477114278,"S3_1","S3_1","S3_2"
"11551","1","2","2","2","1","1","2","2","3","3","3","4","4","5","2","4","2","4","2","2","2","3","2","4","3","2","5",NA,"1","1",NA,NA,"1","1",NA,"2","2","1","2","Physical science","Federal/national government","USACanada","S3",2.09862474298713,-1.21602200257847,0.0314823609890003,"S3_2","S3_3","S3_1"
"11561","1","2","2","2","2","2","2","2","3","3","2","4","2","4","1","2","3","2","3","1","1","1","5","2","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","Natural science","Federal/national government","USACanada","S3",-4.60500894902115,1.14697573601848,0.120524026734938,"S3_1","S3_1","S3_2"
"1157","1","2","1","2","2","2","2","2","3","3","4","4","3","5","3","3","1","3","1","1","1","3","3","2","1","1","2","2","1","1","2","1","2",NA,NA,"2","2","2","1","Physical science","Federal/national government","USACanada","S3",-1.2524600084187,-0.444506485510163,0.00945199428003854,"S3_1","S3_3","S3_NA"
"11581","2","2","2","2","2","2","2","2","3","3","3","4","4","5","1","2","2","2","1","1","2","4","3","3","1","1","1",NA,"1","1","1","1","1",NA,"1","1","1","1","3","Physical science","Other","USACanada","S3",1.65567441550896,-0.946260259520124,0.0194615159552211,"S3_2","S3_4","S3_NA"
"1159","1","2","2","2","2","2","2","2","3","3","5","4","2","3","2","3","1","3","1","1","1","2","5","2","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","Physical science","Federal/national government","USACanada","S3",-4.01818047022761,0.531119282275604,0.0879132359736726,"S3_1","S3_2","S3_2"
"11601","2","1","1","2","2","2","2","2","3","3","3","3","3","3","2","3","2","2","2","2","2","3","2","3","3","3","3","2","1","1","1","1","1","1","1","1","1","1","5","Physical science","Other","USACanada","S3",3.89951643004377,-0.0951110800249873,0.0814241085896543,"S3_2","S3_3","S3_1"
"11611","2","2","2","1","2","2","2","2","3","3","2","3","2","5","1","3","2","2","3","2","1","3","2","1","1","2","3","2","1",NA,"1","2","1","2","2","2","2","1","2","Physical science","Federal/national government","USACanada","S3",-0.572543114628139,0.75537460140706,0.00480774280718294,"S3_1","S3_3","S3_2"
"1163","3","2","2","2","2","2","2","2","4","3","3","4","3","1","1","4","2","1","1","3","2","2","2","3","2","1","2","1","1","1","1","1","1","1","1","1","1","2","1","Physical science","Federal/national government","EuroRussia","S3",2.73028538342785,0.403559152116897,0.0407638619516329,"S3_2","S3_2","S3_1"
"11641","1","2","1","2","1","2","2","2","4","3","4","2","2","5","4","4","1","1","1","2","2","2","2","3","2","2","3","2","1","2","1","2","2","1","1","2","2","2","1","Physical science","Federal/national government","USACanada","S3",-0.485833292813946,-1.22030368266923,0.00923222528027243,"S3_2","S3_2","S3_1"
"11651","3","2","2","2","2","2","2","1","4","3","3","4","2","3","2","3","3","2","2","1","1","3","2","4","1","2","1",NA,"1","1",NA,"2","2","2","2","1",NA,NA,"2","Physical science","Federal/national government","USACanada","S3",-0.633583138190248,-0.746939638713449,0.0051339150531772,"S3_1","S3_3","S3_2"
"11661","1","2","2","2","1","2","2","2","5","3","3","4","2","3","2","2","1","1","1","1","1","2","4","2","1","1","3",NA,"1","1","2","1","1","1","1","1","2",NA,"1","Natural science","Federal/national government","USACanada","S3",-0.899146166142276,-0.480196996453508,0.00556046247646529,"S3_1","S3_2","S3_1"
"1167","1","2","1","2","2","1","1","1","1","4","3","2","2","5","2","2","1","1","1","1","1","2","4","2","1","2","1",NA,"1","1",NA,NA,"1","1","1",NA,"2","2","5","Physical science","Corporation","AustraliaNZ","S3",-1.43109674796487,-1.82942588675323,0.0288703165812984,"S3_1","S3_2","S3_1"
"11681","3","2","2","2","1","2","2","1","1","4","1","4","2","5","1","2","1","2","1","2","1","3","3","3","1","1","2",NA,"1","1",NA,"2","1","2","1","1","2","2","1","Natural science","Federal/national government","AustraliaNZ","S3",-0.926758561096936,-0.41978110830683,0.00553929540486896,"S3_1","S3_3","S3_2"
"11691","1","2","2","2","1","2","2","2","1","4","4","4","2","4","4","5","1","2","2","2","2","4","1","3","2","2","2","2","1","1","2","2","2","2","2","2","1","2","1","Physical science","Federal/national government","AustraliaNZ","S3",-0.82133246398297,-0.513187989640639,0.0050194070061738,"S3_2","S3_4","S3_2"
"11701","1","2","2","2","1","1","2","2","1","4","3","4","2","5","2","3","1","1","1","1","1","2","4","4","2","1","2","2",NA,"1","1","2","2",NA,"1","2","2","2","2","Physical science","Federal/national government","USACanada","S3",-2.10380724855745,-1.32625819540182,0.0330986681734707,"S3_1","S3_2","S3_NA"
"11721","1","1","1","1","1","1","1","1","1","4","1","2","2","4","1","5","1","2","1","1","1","3","5","3","1","1","1","2","1","1","2","2","2",NA,"1","2","2","2","1","Physical science","Federal/national government","EuroRussia","S3",-2.88405337330122,-0.117349577859445,0.0445859713324803,"S3_1","S3_3","S3_NA"
"11731","1","2","2","1","2","2","2","2","1","4","5","3","3","4","2","2","3","2","2","2","3","4","2","2","2","1","1",NA,"1","1","1","2","2","2","2","2","2","1","1","Physical science","Federal/national government","EuroRussia","S3",-0.185762311364297,-0.575585841592897,0.00195760413247315,"S3_3","S3_4","S3_2"
"1174","2","2","2","2","2","2","2","2","1","4","3","4","4","5","2","3","2","4","4","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","Physical science","Federal/national government","EuroRussia","S3",0.488462205198105,0.00534952809423814,0.00127698924319431,"S3_1","S3_2","S3_2"
"1175","2","2","2","2","2","1","2","2","1","4","5","4","2","5","3","4","2","4","1","1","1","5","1","3","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","Physical science","Federal/national government","EuroRussia","S3",2.71739407496186,-0.220586249994816,0.0397768932015518,"S3_1","S3_5","S3_1"
"11761","3","2","1","2","1","2","2","2","1","4","3","4","4","5","1","1","1","1","3","1","2","4","4","3","2","2","3","2","1","1","1","2","2","2","2","2","2","2","1","Natural science","Other","EuroRussia","S3",-1.66280653210574,-1.74398473367409,0.0310728288824483,"S3_2","S3_4","S3_2"
"1177","2","1","1","2","1","2","1","2","1","4","5","4","4","5","3","3","2","2","2","1","5","5","1","1","1","1","1",NA,"1","1",NA,"1","2","2","1","1","2","1","1","Natural science","Federal/national government","EuroRussia","S3",0.827883832090891,-1.09438797912627,0.0100772313172906,"S3_5","S3_5","S3_2"
"1178","2","2","2","2","1","2","2","2","1","4","5","4","2","3","1","2","3","2","1","1","2","2","3","1","2","1","1",NA,"1","1","1","2","2","1","1","2","1",NA,"2","Physical science","Federal/national government","EuroRussia","S3",-0.75353016692354,-0.837488733092687,0.00679206141388745,"S3_2","S3_2","S3_1"
"11801","2","1","2","2","1","2","1","2","1","4","3","4","4","4","3","3","1","1","2","1","1","2","3","2","1","1","1","2","1","1","2","2","2","2","2","2","2","2","1","Physical science","Federal/national government","EuroRussia","S3",-2.8678363793347,-1.29419058544302,0.0529764364691639,"S3_1","S3_2","S3_2"
"11812","1","1","1","2","1","1","2","1","1","4","5","4","3","3","4","4","1","1","1","2","2","2","3","4","2","1","3","1","1","1","2","2","1","1","1","2","2","1","1","Physical science","Federal/national government","EuroRussia","S3",0.685188013273948,-2.14100912861945,0.0270431407747453,"S3_2","S3_2","S3_1"
"11821","1","2","2","1","2","2","1","2","1","4","3","3","3","3","1","2","1","1","1","1","1","1","3","4","1","2","1",NA,"1","1",NA,"2","1","2","2","2",NA,NA,"1","Physical science","State/regional government","USACanada","S3",-2.16125007945408,-0.22904890779695,0.0252774901972196,"S3_1","S3_1","S3_2"
"11831","1","2","2","2","2","2","2","2","1","4","2","2","3","1","2","2","1","1","1","1","1","1","5","2","1","1","2","2","1","1",NA,"2","2",NA,NA,"2","2",NA,"4","Physical science","Federal/national government","USACanada","S3",-3.38117122651692,1.43591005027096,0.0722135947437908,"S3_1","S3_1","S3_NA"
"11851","1","2","2","2","2","2","2","1","1","4","4","2","2","2","1","2","1","1","1","1","1","1","4","5","1","1","1","2","1","1","2",NA,"1","1","1","1","2","1","3","Physical science","Federal/national government","USACanada","S3",-2.42371968193532,0.401792945677834,0.0323007045135577,"S3_1","S3_1","S3_1"
"11861","1","2","2","2","2","2","2","2","1","4","4","4","4","5","3","3","1","2","1","1","2","2","3","4","2","2","2",NA,NA,"2","2","2","2","2","2","2","2","2","1","Physical science","Federal/national government","USACanada","S3",-2.61848004674447,-1.01333424980076,0.0421871703241518,"S3_2","S3_2","S3_2"
"11871","2","1","1","2","1","1","2","2","1","4","3","2","2","1","2","4","1","1","1","1","1","2","3","1","1","1","2","1","1","1","1","2","1","1","1","2","2","2","2","Physical science","Federal/national government","USACanada","S3",-1.21184817541018,-0.702195475427798,0.0104977381656694,"S3_1","S3_2","S3_1"
"11881","1","1","2","2","2","1","2","2","1","4","4","4","2","5","3","3","1","5","2","1","1","4","5","3","1","1","1","2","1","1","2","2","2","2","2","2","2","2","1","Physical science","Federal/national government","USACanada","S3",-3.42555091292366,0.129330461568509,0.0628858133530239,"S3_1","S3_4","S3_2"
"11891","1","2","2","2","1","2","1","2","1","4","5","4","4","5","2","4","2","1","4","1","1","2","2","2","1","1","3","2","1","1","2","2","2","2","1","2","1","1","1","Physical science","Federal/national government","USACanada","S3",-1.35761681655403,-1.13064126212208,0.0167044743932962,"S3_1","S3_2","S3_2"
